,dob,photo_taken,age,file_path,gender,face_location,face_score,second_face_score
15416,727940,2011,17,20/34237120_1993-01-11_2011.jpg,1,"194, 141, 291, 237",3.491654062159758,
15418,722134,2013,35,30/3423730_1977-02-18_2013.jpg,1,"172, 103, 274, 205",4.195884802609939,
15419,698425,1950,37,75/342375_1912-03-22_1950.jpg,1,"123, 123, 343, 343",2.903493630629619,
15420,699364,1976,61,76/342376_1914-10-17_1976.jpg,1,"82, 109, 326, 353",4.094649707531729,
15422,726891,2013,22,27/34240727_1990-02-27_2013.jpg,1,"172, 69, 325, 222",2.8833804664662086,
15424,716255,2011,49,54/34242954_1961-01-14_2011.jpg,1,"27, 95, 149, 217",3.31250948474026,
15425,719999,2014,42,98/3424298_1971-04-16_2014.jpg,1,"169, 85, 295, 211",3.859065916977438,
15430,726660,2012,22,52/34248352_1989-07-11_2012.jpg,1,"171, 299, 362, 490",3.3626231270412044,
15431,726698,2012,22,33/34249133_1989-08-18_2012.jpg,-1,"107, 150, 298, 341",4.789301512717759,
15433,723879,2014,32,17/34251517_1981-11-29_2014.jpg,1,"204, 121, 271, 188",3.4678730010067085,
15437,717336,2013,49,35/34257335_1963-12-31_2013.jpg,0,"166, 136, 301, 271",4.650639089543083,
15439,709227,1963,21,53/3426053_1941-10-18_1963.jpg,1,"140, 140, 318, 318",3.514320664037048,
15442,721477,2012,36,05/3426205_1975-05-03_2012.jpg,0,"114, 114, 258, 258",2.7981787426143447,
15443,709099,1967,25,78/34262678_1941-06-12_1967.jpg,0,"37, 86, 147, 197",3.802244972058456,
15446,697919,1986,75,65/342665_1910-11-02_1986.jpg,1,"97, 45, 164, 112",3.057833516759878,
15450,719954,2010,38,75/3426875_1971-03-02_2010.jpg,0,"112, 23, 212, 122",4.816888933342245,
15452,726350,2012,23,48/34270948_1988-09-04_2012.jpg,0,"92, 183, 363, 454",5.221775609836274,
15453,723183,2010,29,03/34271003_1980-01-03_2010.jpg,1,"91, 151, 362, 422",4.822693332735324,
15455,723039,2014,34,20/34272020_1979-08-12_2014.jpg,1,"183, 88, 254, 159",2.9639882852998163,
15460,725991,2014,26,44/342744_1987-09-11_2014.jpg,1,"70, 139, 381, 450",4.175189484354677,
15462,727178,2013,22,26/34276526_1990-12-11_2013.jpg,0,"136, 91, 271, 226",4.62678826711774,
15463,721254,2006,31,76/3427676_1974-09-22_2006.jpg,1,"110, 86, 220, 196",3.833726975764296,
15464,719976,2011,39,84/34277084_1971-03-24_2011.jpg,1,"91, 91, 362, 362",4.920144584118563,
15468,727776,2014,21,97/34282397_1992-07-31_2014.jpg,0,"205, 103, 320, 217",4.458686337060423,
15470,722727,2009,30,62/34282962_1978-10-04_2009.jpg,1,"133, 76, 303, 246",4.748058812969807,
15472,728577,2013,18,47/34286347_1994-10-10_2013.jpg,1,"155, 41, 228, 114",3.5655956097121337,
15473,719045,2007,38,46/3428646_1968-09-04_2007.jpg,1,"174, 156, 329, 312",3.2225749924426803,
15474,726425,2014,25,38/34286538_1988-11-18_2014.jpg,0,"174, 52, 251, 130",3.1501833888297748,
15477,717871,2015,49,86/3428686_1965-06-18_2015.jpg,0,"79, 105, 315, 341",3.803339808069724,
15479,727460,2013,21,89/34288889_1991-09-19_2013.jpg,1,"175, 70, 331, 226",4.143887278003069,
15480,725736,2014,27,92/34290192_1986-12-30_2014.jpg,0,"104, 139, 416, 450",3.349839054111794,
15484,725372,2012,26,08/34293308_1985-12-31_2012.jpg,1,"191, 72, 298, 179",5.122518674172012,
15485,703206,2008,82,86/34293886_1925-04-24_2008.jpg,1,"41, 82, 226, 267",3.502423611365065,
15486,723775,2011,29,82/34294082_1981-08-17_2011.jpg,1,"168, 112, 334, 278",2.583655982659393,
15489,717513,2014,49,91/342991_1964-06-25_2014.jpg,1,"178, 97, 323, 242",3.480586844188859,
15491,717178,2010,46,68/4420368_1963-07-26_2010.jpg,1,"155, 121, 309, 275",4.74279913436561,
15492,726310,2012,23,92/44205192_1988-07-26_2012.jpg,1,"132, 158, 367, 394",6.145977951617352,
15493,731124,2012,10,35/44205535_2001-09-30_2012.jpg,0,"151, 101, 301, 251",6.643334937381506,
15495,716686,2006,43,05/44205_1962-03-21_2006.jpg,0,"87, 122, 244, 278",5.48508806742381,
15496,717091,2012,48,48/44206648_1963-04-30_2012.jpg,-1,"118, 86, 213, 181",3.36585934198703,
15497,722209,2007,29,75/4420675_1977-05-04_2007.jpg,1,"192, 52, 307, 166",3.383049487356854,
15498,710361,2011,66,27/4420727_1944-11-25_2011.jpg,1,"159, 114, 362, 316",3.693367179087405,
15499,724822,2014,29,35/44207835_1984-06-29_2014.jpg,0,"130, 112, 297, 278",5.203274643149337,
15500,725686,2012,25,78/44208078_1986-11-10_2012.jpg,1,"65, 29, 129, 93",4.183213396254307,
15502,709317,2009,66,87/442087_1942-01-16_2009.jpg,1,"122, 208, 277, 364",3.643671814124207,
15504,717731,2013,47,84/44210384_1965-01-29_2013.jpg,0,"62, 124, 246, 308",4.888787630216924,
15505,720744,2007,33,39/4421039_1973-04-30_2007.jpg,1,"130, 130, 420, 420",3.0694104913104714,
15509,720470,2010,37,24/44212024_1972-07-30_2010.jpg,1,"186, 56, 352, 222",4.186392529588922,
15510,711256,2013,65,69/4421469_1947-05-09_2013.jpg,1,"115, 92, 320, 297",4.872252869924209,
15543,696031,1953,47,17/44217217_1905-09-01_1953.jpg,1,"91, 91, 362, 362",2.727484801196491,
15545,717524,2010,45,07/44218407_1964-07-06_2010.jpg,1,"138, 138, 343, 343",3.6077040891302383,
15547,719880,2011,40,41/44220341_1970-12-18_2011.jpg,1,"125, 90, 286, 250",3.00247964895119,
15549,724271,2011,28,24/4422224_1982-12-26_2011.jpg,1,"123, 172, 343, 392",3.488950075854558,
15605,727029,2014,23,62/44225662_1990-07-15_2014.jpg,1,"98, 49, 207, 158",2.877552766228054,
15607,728845,2014,18,89/44227589_1995-07-05_2014.jpg,1,"194, 81, 338, 225",5.1758032957520985,
15616,728467,2014,19,93/44232093_1994-06-22_2014.jpg,0,"191, 70, 281, 160",4.78699037474923,
15618,711116,2010,63,88/44233488_1946-12-20_2010.jpg,1,"200, 100, 378, 278",4.845563346044645,
15619,721701,2012,36,81/44233581_1975-12-13_2012.jpg,1,"98, 172, 318, 392",4.293923094934705,
15620,723526,2014,33,36/44233636_1980-12-11_2014.jpg,1,"143, 96, 356, 309",4.637407654428042,
15621,712221,2009,59,08/44233808_1949-12-29_2009.jpg,1,"147, 98, 367, 318",4.007991660963562,
15628,721178,2003,28,48/4424048_1974-07-08_2003.jpg,0,"71, 94, 282, 305",4.985768551326061,
15629,722837,2014,34,52/44240552_1979-01-22_2014.jpg,1,"70, 91, 133, 154",5.514161831062012,
15682,719969,2014,42,85/44246985_1971-03-17_2014.jpg,1,"86, 150, 277, 341",3.8046429582185546,
15726,698738,1940,26,84/442584_1913-01-29_1940.jpg,1,"53, 132, 289, 367",4.006114177326303,
15731,715556,2011,51,40/4426040_1959-02-15_2011.jpg,1,"79, 132, 315, 367",4.467907257851845,
15732,718523,2004,36,12/442612_1967-04-01_2004.jpg,1,"147, 73, 311, 237",3.3296962905556717,
15734,709306,2014,71,33/442633_1942-01-05_2014.jpg,1,"70, 139, 381, 450",4.677315230940339,
15736,725489,2009,22,69/4426769_1986-04-27_2009.jpg,0,"0, 86, 192, 277",3.1467125919522774,
15738,727167,2012,21,82/442682_1990-11-30_2012.jpg,1,"123, 123, 343, 343",4.359412987350058,
15740,720828,2015,41,30/4426930_1973-07-23_2015.jpg,1,"68, 68, 154, 154",5.264813076882354,
15741,711578,2006,57,21/4427021_1948-03-26_2006.jpg,1,"57, 57, 185, 185",4.563823357822214,
15744,723478,2012,31,39/44272239_1980-10-24_2012.jpg,1,"225, 28, 309, 112",3.57825008083641,
15746,709495,2010,67,30/44272830_1942-07-13_2010.jpg,1,"144, 48, 230, 134",2.580764732098944,
15747,728206,2014,20,61/44274561_1993-10-04_2014.jpg,0,"53, 105, 289, 341",5.369085173632224,
15748,716983,2012,48,41/44275441_1963-01-12_2012.jpg,1,"127, 48, 269, 190",3.643874588719865,
15753,692523,1942,45,98/442798_1896-01-23_1942.jpg,0,"129, 97, 272, 240",3.8035510310859215,
15754,725717,2013,26,42/44283642_1986-12-11_2013.jpg,0,"149, 130, 315, 297",5.542845584219372,
15757,716412,1983,21,71/4428471_1961-06-20_1983.jpg,0,"211, 122, 310, 221",3.5637461334851515,
15759,727734,2012,19,86/44285586_1992-06-19_2012.jpg,1,"63, 208, 249, 395",3.999277481531294,
15768,729125,2015,18,95/44290395_1996-04-10_2015.jpg,1,"85, 169, 337, 422",6.707411377682237,
15774,714115,2012,56,49/442949_1955-03-07_2012.jpg,1,"58, 58, 146, 146",4.41120242760425,
15779,716604,2013,51,23/542023_1961-12-29_2013.jpg,1,"131, 75, 298, 242",4.178292057523612,
15783,720936,2005,31,53/5421953_1973-11-08_2005.jpg,1,"147, 92, 312, 257",3.8152340662245936,
15784,712440,2013,62,97/542197_1950-08-05_2013.jpg,0,"184, 44, 262, 122",2.762977530409702,
15785,711063,1967,20,93/5422293_1946-10-28_1967.jpg,1,"203, 154, 274, 226",2.8905224366156768,
15796,710765,2010,63,68/54268_1946-01-03_2010.jpg,1,"114, 65, 258, 210",2.843582760515885,
15797,699442,1957,41,62/5427162_1915-01-03_1957.jpg,0,"76, 48, 162, 133",4.157623181774246,
15798,716476,2011,49,61/5427261_1961-08-23_2011.jpg,0,"99, 119, 275, 295",4.649591382355212,
15804,702598,1943,19,84/642084_1923-08-25_1943.jpg,1,"56, 44, 112, 99",3.9395232913801648,
15810,715053,2011,53,80/6424980_1957-09-30_2011.jpg,1,"197, 79, 315, 197",2.624695348488428,
15814,719992,2010,38,58/64258_1971-04-09_2010.jpg,1,"70, 70, 381, 381",3.7051277742570496,
15815,711981,1997,47,80/6426280_1949-05-03_1997.jpg,1,"66, 132, 362, 428",3.4357473781116945,
15816,724808,2008,23,27/6426627_1984-06-15_2008.jpg,1,"148, 94, 268, 215",2.80350505866801,
15817,717583,2011,46,88/642688_1964-09-03_2011.jpg,1,"48, 65, 194, 210",2.971847183451894,
15818,708400,1971,31,17/6427217_1939-07-14_1971.jpg,1,"128, 128, 320, 320",4.709451796859389,
15819,724527,2014,30,33/6428233_1983-09-08_2014.jpg,1,"99, 71, 225, 197",3.4904410409296114,
15822,710496,2010,64,65/742065_1945-04-09_2010.jpg,1,"147, 98, 367, 318",3.947449496471137,
15823,710263,1966,21,80/7421180_1944-08-19_1966.jpg,1,"78, 78, 218, 218",3.343809487330046,
15830,716637,2009,46,44/7426844_1962-01-31_2009.jpg,1,"82, 82, 230, 230",4.20841903334856,
15831,723178,2015,35,43/742743_1979-12-29_2015.jpg,1,"123, 123, 343, 343",5.754850495876661,
15833,722784,2012,33,52/742752_1978-11-30_2012.jpg,1,"61, 181, 331, 452",5.240611695321672,
15837,707882,1968,29,30/842030_1938-02-11_1968.jpg,1,"168, 56, 334, 222",3.9448943985068,
15838,723557,2010,28,54/8421054_1981-01-11_2010.jpg,0,"58, 68, 145, 155",4.460184757338385,
15842,720336,2007,34,12/842312_1972-03-18_2007.jpg,1,"120, 140, 298, 318",3.863622915475972,
15844,722497,2012,33,92/8423192_1978-02-16_2012.jpg,1,"121, 54, 180, 113",4.145102668806525,
15845,717243,2011,47,90/8423690_1963-09-29_2011.jpg,1,"91, 73, 253, 235",4.896494653181643,
15846,722954,2014,34,79/842379_1979-05-19_2014.jpg,1,"130, 208, 363, 441",5.203646952522141,
15851,711455,2006,58,25/8425_1947-11-24_2006.jpg,1,"151, 121, 286, 256",3.7247297018818273,
15852,716390,2011,49,75/84275_1961-05-29_2011.jpg,0,"135, 58, 308, 231",5.403604036810168,
15856,711943,2008,58,94/842994_1949-03-26_2008.jpg,1,"123, 123, 343, 343",2.7746432803704657,
15860,720176,2009,37,67/9422067_1971-10-10_2009.jpg,1,"151, 121, 422, 392",3.3272798726544743,
15863,724658,2012,27,72/9424472_1984-01-17_2012.jpg,1,"234, 106, 301, 173",3.768082704184313,
15865,721809,1993,16,53/94253_1976-03-30_1993.jpg,1,"83, 165, 329, 411",4.363520047668,
15867,717421,2014,49,34/9426434_1964-03-25_2014.jpg,1,"67, 67, 267, 267",3.357979645989544,
15868,705962,2013,80,40/9426840_1932-11-09_2013.jpg,1,"193, 113, 336, 256",3.336395959228108,
15869,724461,2009,25,82/9426882_1983-07-04_2009.jpg,1,"89, 44, 189, 144",3.8610331676190297,
15870,720461,2012,39,27/9427827_1972-07-21_2012.jpg,1,"140, 200, 318, 378",2.544738992755931,
15871,719459,2006,36,12/9427912_1969-10-23_2006.jpg,1,"153, 56, 277, 180",2.518599190861069,
15873,712734,1984,32,89/94289_1951-05-26_1984.jpg,0,"149, 130, 315, 297",4.380225245212928,
15874,725851,2007,19,58/9429758_1987-04-24_2007.jpg,1,"97, 194, 271, 368",5.253752384300254,
15877,704603,1973,43,96/1520196_1929-02-19_1973.jpg,1,"46, 92, 251, 297",5.376365168909715,
15879,725814,2014,26,77/15202477_1987-03-18_2014.jpg,1,"127, 24, 170, 68",2.539922611031708,
15881,712889,1974,22,14/15202914_1951-10-28_1974.jpg,1,"36, 109, 198, 271",4.372122085631511,
15882,688834,1941,55,79/15203179_1885-12-17_1941.jpg,1,"27, 106, 264, 343",3.6235817061790994,
15883,710929,2009,62,54/1520354_1946-06-16_2009.jpg,1,"112, 130, 278, 297",4.300514973170969,
15884,726401,2014,25,92/15204392_1988-10-25_2014.jpg,1,"75, 112, 408, 445",4.941609015470564,
15887,704341,1966,37,68/15205268_1928-06-02_1966.jpg,1,"96, 80, 240, 224",3.44751838686264,
15892,710565,1973,27,66/152066_1945-06-17_1973.jpg,1,"101, 60, 190, 150",5.5707596325111375,
15893,725341,2012,26,97/15207997_1985-11-30_2012.jpg,0,"107, 150, 298, 341",4.930790566339158,
15894,723585,2012,30,01/15208001_1981-02-08_2012.jpg,0,"98, 98, 318, 318",4.288181650065376,
15897,699900,1940,23,70/15208970_1916-04-05_1940.jpg,1,"356, 98, 418, 160",2.7780511830797963,
15902,719611,2011,40,21/1521421_1970-03-24_2011.jpg,1,"91, 121, 362, 392",4.485146739861266,
15903,716157,2009,48,51/15214551_1960-10-08_2009.jpg,1,"122, 156, 277, 312",3.506039100730183,
15904,710459,2015,69,57/152157_1945-03-03_2015.jpg,1,"121, 181, 392, 452",2.6630184910173758,
15910,724976,2010,25,61/15217461_1984-11-30_2010.jpg,1,"215, 69, 291, 145",2.8671429835424598,
15911,703585,1973,46,95/152195_1926-05-08_1973.jpg,1,"105, 132, 341, 367",2.816831987711133,
15912,719521,2010,40,87/15219887_1969-12-24_2010.jpg,0,"138, 92, 343, 297",5.337377355863997,
15914,724995,2007,22,18/15222718_1984-12-19_2007.jpg,1,"0, 168, 300, 468",2.867170015564504,
15916,718722,2013,45,42/1522542_1967-10-17_2013.jpg,1,"264, 295, 331, 362",3.507811253639844,
15917,714564,2011,54,97/152297_1956-05-29_2011.jpg,0,"149, 112, 315, 278",3.54905149841649,
15918,724286,2007,23,98/15230998_1983-01-10_2007.jpg,1,"181, 64, 262, 144",2.8836739466985213,
15921,725781,2007,19,50/15232150_1987-02-13_2007.jpg,1,"116, 52, 230, 166",4.658327161803968,
15923,714477,2008,51,02/1523302_1956-03-03_2008.jpg,0,"113, 197, 366, 450",5.571279782871518,
15924,701501,1997,76,26/15233426_1920-08-23_1997.jpg,1,"114, 114, 258, 258",2.8519913105271537,
15925,726263,2014,25,34/152334_1988-06-09_2014.jpg,0,"128, 86, 320, 277",5.087965002869532,
15926,724655,2008,23,05/15234405_1984-01-14_2008.jpg,1,"88, 35, 167, 114",2.744690997197372,
15927,713280,2009,56,53/15234553_1952-11-22_2009.jpg,1,"46, 92, 253, 299",2.8623435484436333,
15929,711489,1969,21,08/1523508_1947-12-28_1969.jpg,1,"79, 105, 315, 341",4.500226596143847,
15930,716153,2007,46,25/15235425_1960-10-04_2007.jpg,1,"136, 91, 339, 294",3.466341358970742,
15935,712693,1988,36,24/15238124_1951-04-15_1988.jpg,1,"128, 150, 320, 341",3.4552519979532974,
15936,719966,2011,39,39/15238839_1971-03-14_2011.jpg,1,"142, 79, 283, 220",4.239600613407032,
15940,725127,2009,23,61/15245061_1985-04-30_2009.jpg,1,"63, 51, 113, 102",4.330516031452451,
15943,725695,2011,24,53/15245953_1986-11-19_2011.jpg,1,"119, 85, 270, 236",4.653688442937679,
15944,723281,2012,31,06/1524606_1980-04-10_2012.jpg,1,"150, 86, 341, 277",4.16448458195913,
15946,723556,2009,27,22/15246722_1981-01-10_2009.jpg,1,"43, 107, 234, 298",3.613286593855994,
15947,724977,2008,23,72/15246972_1984-12-01_2008.jpg,0,"223, 186, 390, 352",2.7690396645258177,
15950,724819,2002,17,22/15247522_1984-06-26_2002.jpg,0,"40, 61, 131, 152",3.220218407484364,
15951,721937,1999,22,33/1524833_1976-08-05_1999.jpg,0,"80, 51, 146, 117",4.813878331549796,
15952,727402,2012,20,43/15248843_1991-07-23_2012.jpg,0,"140, 80, 318, 258",4.630109923880513,
15953,713476,2010,56,19/1525019_1953-06-06_2010.jpg,1,"133, 114, 303, 284",4.1498397631339525,
15956,717134,2012,48,53/1525053_1963-06-12_2012.jpg,1,"166, 76, 301, 211",5.34990589221393,
15957,704592,1959,29,95/15250595_1929-02-08_1959.jpg,1,"42, 83, 400, 457",4.003482634708869,
15958,723802,2002,20,07/15250707_1981-09-13_2002.jpg,0,"208, 130, 286, 208",3.5230603247559835,
15961,712790,2007,55,11/15251911_1951-07-21_2007.jpg,1,"70, 174, 381, 485",4.511233076218507,
15962,718859,2012,43,13/15252813_1968-03-02_2012.jpg,1,"105, 79, 341, 315",5.021589208819159,
15963,714651,2014,57,95/1525395_1956-08-24_2014.jpg,1,"113, 113, 366, 366",3.585895183419068,
15964,719975,2011,39,01/1525401_1971-03-23_2011.jpg,0,"115, 115, 320, 320",5.329488527929224,
15968,705569,1964,32,26/15255426_1931-10-13_1964.jpg,1,"98, 98, 318, 318",3.108536204645622,
15970,712321,2010,59,77/1525677_1950-04-08_2010.jpg,1,"150, 125, 375, 350",5.398823698693317,
15973,716849,2010,47,50/1526250_1962-08-31_2010.jpg,1,"91, 121, 362, 392",5.481940505668012,
15975,713242,2011,58,97/15263997_1952-10-15_2011.jpg,1,"79, 132, 315, 367",2.7811299771562545,
15976,710651,2014,68,80/152680_1945-09-11_2014.jpg,1,"65, 162, 355, 452",3.0595263522045446,
15977,721614,2015,39,58/1526958_1975-09-17_2015.jpg,1,"107, 107, 298, 298",4.32216756897048,
15979,707466,2007,70,17/152717_1936-12-22_2007.jpg,1,"32, 95, 174, 237",2.818988185649011,
15980,725908,2012,24,27/15272027_1987-06-20_2012.jpg,1,"40, 80, 219, 258",4.823107048294164,
15984,716232,2013,52,23/1527323_1960-12-22_2013.jpg,1,"180, 160, 358, 338",4.476410592702101,
15985,723838,2012,30,43/1527343_1981-10-19_2012.jpg,1,"120, 120, 298, 298",3.309372441077329,
15986,726446,2014,25,56/15274456_1988-12-09_2014.jpg,1,"180, 80, 268, 169",2.5572834874206065,
15987,721988,2009,32,58/1527458_1976-09-25_2009.jpg,0,"82, 109, 204, 231",4.567497332411136,
15988,714090,2010,54,16/1527716_1955-02-10_2010.jpg,1,"217, 82, 297, 162",2.5667590908122198,
15991,725436,2010,23,57/15281057_1986-03-05_2010.jpg,1,"96, 41, 219, 164",5.503059796393756,
15995,716666,2008,45,89/15283789_1962-03-01_2008.jpg,1,"64, 64, 180, 180",4.418511509420784,
15999,722257,2012,34,71/152871_1977-06-21_2012.jpg,0,"128, 171, 320, 362",3.586346390471812,
16003,725330,2008,22,66/1528966_1985-11-19_2008.jpg,1,"166, 111, 330, 275",2.7453097723124373,
16006,710713,2008,62,62/15291162_1945-11-12_2008.jpg,0,"144, 80, 288, 224",4.717731741635912,
16011,712840,1979,27,04/1529604_1951-09-09_1979.jpg,1,"123, 123, 343, 343",5.380673643533358,
16014,706968,1981,45,88/1529788_1935-08-12_1981.jpg,1,"48, 95, 261, 308",2.6992873414917526,
16015,725460,2012,25,07/1529907_1986-03-29_2012.jpg,1,"137, 46, 218, 127",3.7823684801426727,
16016,725477,2011,24,37/1529937_1986-04-15_2011.jpg,1,"123, 67, 223, 167",3.9956871351701855,
16017,725378,2013,26,51/1529951_1986-01-06_2013.jpg,1,"140, 31, 279, 170",2.916285134695093,
16020,717636,2011,46,20/25200920_1964-10-26_2011.jpg,1,"112, 112, 278, 278",4.289568717126912,
16023,727150,2015,24,57/25202957_1990-11-13_2015.jpg,1,"197, 71, 323, 197",3.109496793905073,
16025,707136,2010,73,48/252048_1936-01-27_2010.jpg,1,"98, 147, 318, 367",3.059704680626453,
16031,711650,1976,27,38/25207538_1948-06-06_1976.jpg,1,"166, 166, 301, 301",3.1522960952074865,
16033,725183,2005,19,76/2520776_1985-06-25_2005.jpg,0,"186, 62, 246, 123",2.9479279978810564,
16034,721275,2009,34,61/25209461_1974-10-13_2009.jpg,1,"80, 100, 258, 278",4.591736503235178,
16037,716981,2012,48,47/25211947_1963-01-10_2012.jpg,1,"127, 127, 253, 253",3.511020924208891,
16038,726909,2011,20,33/25212233_1990-03-17_2011.jpg,1,"65, 130, 355, 420",4.080712015250463,
16039,725010,2014,28,18/25212818_1985-01-03_2014.jpg,0,"105, 132, 341, 367",4.817020852895175,
16040,711432,2005,57,47/252147_1947-11-01_2005.jpg,1,"166, 44, 265, 143",4.032936459339555,
16041,710851,2008,61,12/25214912_1946-03-30_2008.jpg,0,"112, 112, 278, 278",2.6515864061099728,
16043,726837,2010,19,69/25214969_1990-01-04_2010.jpg,0,"121, 121, 337, 337",4.417631539277959,
16047,712876,1976,24,07/25219107_1951-10-15_1976.jpg,0,"138, 138, 293, 293",4.090677735663187,
16049,701865,1948,26,77/25223177_1921-08-22_1948.jpg,1,"36, 36, 100, 100",4.36562744559855,
16051,723550,2014,32,46/25224446_1981-01-04_2014.jpg,0,"62, 31, 117, 86",2.8982654103419683,
16055,709628,1979,36,31/2522631_1942-11-23_1979.jpg,0,"151, 121, 286, 256",3.906164743812591,
16062,715866,2007,47,13/2523113_1959-12-22_2007.jpg,1,"190, 89, 289, 189",3.527958737433752,
16063,700394,1944,26,90/2523190_1917-08-12_1944.jpg,0,"0, 76, 228, 304",3.2406174705036217,
16064,725375,2011,24,78/2523378_1986-01-03_2011.jpg,1,"199, 58, 256, 115",3.2889981668437103,
16067,711704,2008,59,34/25239134_1948-07-30_2008.jpg,0,"33, 67, 133, 167",2.9989927503428424,
16070,727586,2015,22,34/25239834_1992-01-23_2015.jpg,0,"115, 92, 320, 297",4.289774715833222,
16072,710210,2008,63,06/2524106_1944-06-27_2008.jpg,1,"75, 186, 241, 352",4.3165456173737695,
16076,723027,2009,29,98/2524198_1979-07-31_2009.jpg,1,"267, 128, 362, 224",2.659374630766845,
16083,721678,2006,30,47/2524347_1975-11-20_2006.jpg,1,"154, 128, 268, 243",2.6385399084879184,
16084,692728,1947,50,42/252442_1896-08-15_1947.jpg,0,"21, 62, 205, 247",4.027788266043928,
16085,719169,2010,40,07/2524507_1969-01-06_2010.jpg,1,"110, 74, 275, 239",3.5777243900199744,
16086,726141,2012,23,68/25245468_1988-02-08_2012.jpg,0,"108, 62, 247, 200",4.685681208432978,
16088,688915,1950,63,69/252469_1886-03-08_1950.jpg,1,"25, 76, 253, 304",4.592947144804505,
16092,723452,2014,33,44/25249144_1980-09-28_2014.jpg,0,"104, 104, 207, 207",4.35585294389806,
16093,720001,2004,32,64/25251064_1971-04-18_2004.jpg,0,"89, 177, 352, 441",4.532329813215139,
16096,712121,2012,62,83/25255983_1949-09-20_2012.jpg,1,"149, 112, 315, 278",3.68243662436476,
16097,719409,2011,41,28/2525728_1969-09-03_2011.jpg,1,"136, 91, 271, 226",4.881370014331019,
16101,727030,2010,19,95/25259595_1990-07-16_2010.jpg,1,"79, 158, 315, 394",2.5347141122424968,
16103,727653,2015,22,23/25261023_1992-03-30_2015.jpg,1,"150, 107, 341, 298",4.214164610500076,
16105,727277,2013,21,02/25264502_1991-03-20_2013.jpg,1,"170, 45, 271, 147",4.358303411244986,
